date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2024-06-20,Trump dolker sin egen kandidat og stiller sig bag en gammel fjende,"I sidste øjeblik kaster præsident Donald Trump sig ind i borgmestervalget i New York. Han skrotter sit eget partis kandidat og kommer med en direkte trussel mod byen. Med en klar anbefaling til vælgerne går præsident Donald Trump nu all in for at vende valget i sin fødeby. Med den begraver han et gammelt fjendskab. Og det bekræfter venstrefløjens værste frygt for, hvad der kan ske, hvis det demokratiske stjernefrø Zohran Mamdani snubler på målstregen, når magtkampen om USA’s største by afgøres natten til onsdag dansk tid. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/international/ECE18702290/trump-dolker-sin-egen-kandidat-og-stiller-sig-bag-en-gammel-fjende/?fp-exp=60671012&fp-alg=606710121,Jyllands-Posten,denmark,political,elections,"elections,parties",arts,3,1
2024-06-20,Brøndby lægger pres på tophold med tredje udesejr i træk,"Formstærke Noah Nartey kom igen på tavlen, da Brøndby sejrede 2-0 på Silkeborgs kunstgræs. Brøndby røg torsdag ud af pokalen i Farum, men i Superligaen er holdet anderledes godt kørende. Efter 2-0 i Silkeborg søndag aften har Brøndby hentet 13 af 15 mulige point i sine seneste fem kampe, og det inkluderer nu tre udesejre i træk. Et selvmål åbnede ballet, inden den meget formstærke Noah Nartey med en scoring til 2-0 bragte sig selv op på syv mål og tre assister i sine seneste syv kampe. Brøndby har med sejren 28 point efter 14 kampe og indtager tredjepladsen efter topholdene AGF og FC Midtjylland, der har henholdsvis 30 og 28 point inden mandagens storkamp i Herning. Søndagens opgør i Silkeborg startede med ti minutters stemningsboykot i protest mod det sene kamptidspunkt fra begge fangrupper, hvorfor lydtapetet var meget begrænset, da Brøndby kom i front efter syv minutter. Venstreback Mats Köhlert smed et hjørnespark mod bageste område, hvor midtbanespilleren Mads Larsen steg til vejrs med ryggen til spillet og med baghovedet headede bolden i eget net. Det var startskuddet til en første halvleg, som Brøndby dominerede stort, da holdets boldomgang og beslutninger var mindst en klasse over et svagt hjemmehold. Efter godt en halv time testede offensivspilleren Callum McCowatt med et afrettet langskud Brøndby-keeper Patrick Pentz, men ellers stod der Brøndby på det hele. Filip Bundgaard kom frem til et par af de bedste tilbud, men ganske passende var det Noah Nartey, som lige før pausen øgede til 2-0. Den allestedsnærværende tekniker var igen stærkt spillende, og da han fik lov at drive bolden frem mod et bakkende Silkeborg-forsvar, leverede han et fladt hug lige uden for feltet, hvilket efterhånden er blevet en signaturscoring af U21-landsholdsspilleren. Nicolai Larsen var uden chance og så forstenet til, men Silkeborg-keeperen var til gengæld solid i mange andre sekvenser og holdt med en håndfuld gode indgreb sit hold nogenlunde inde i opgøret. Efter knap en time beg",https://jyllands-posten.dk/sport/fodbold/ECE18697597/broendby-laegger-pres-paa-tophold-med-tredje-udesejr-i-traek/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,cultural,arts,defense,arts,1,2
2024-06-18,Pandoras salg falder på europæiske nøglemarkeder,"I Storbritannien, Tyskland, Frankrig og Italien er Pandoras smykkesalg faldet i årets tredje kvartal. Mens salget stiger i både USA og Australien, står det anderledes til med Pandoras smykkesalg til de europæiske forbrugere. På tværs af alle Pandoras europæiske markeder faldt salget i tredje kvartal med en procent. Det viser smykkeselskabets regnskab, som er blevet offentliggjort onsdag morgen. Salget er faldet i både Storbritannien, Tyskland, Frankrig og Italien, som alle er blandt Pandoras nøglemarkeder. I Tyskland faldt salget med ni procent i tredje kvartal efter stærk vækst i årene op til. I tredje kvartal 2024 steg salget til de tyske forbrugere med 42 procent, efter at det var steget med 31 procent i tredje kvartal i 2023. Pandora understreger i regnskabet, at brandet fortsat har en stærk position på det tyske marked. - Størstedelen af de nye forbrugere, der blev tiltrukket under de virale trends i 2023 og 2024, er fortsat engagerede i mærket, skriver Pandora. Salget er ikke faldet i alle europæiske lande. Det er eksempelvis steget i Portugal, Spanien og Polen. Salgsvæksten er målt på baggrund af de butikker, som har eksisteret i mindst 12 måneder. Pandoras samlede omsætning i tredje kvartal var 6,3 milliarder kroner. Det svarer til en vækst på seks procent, når man fraregner valutaudsving og opkøb. Ser man udelukkende på salget i de butikker, som har været åbne i både tredje kvartal 2024 og i år, er salget vokset med to procent. Pandora tjente i kvartalet 489 millioner kroner efter skat. Smykkeselskabet fastholder sine forventninger til en organisk vækst på syv til otte procent. Forventningerne til væksten i de eksisterende butikker sænkes med et procentpoint til tre til fire procent. Pandoras topchef, Alexander Lacik, fastholder, at Pandora har den rigtige strategi, men at global uro har påvirket selskabet. - Det er lige nu mere turbulent uden for vores fire vægge, end jeg havde forestillet mig - og end det har været relativt længe. Og så har vi forbrugere,",https://www.berlingske.dk/business/pandoras-salg-falder-paa-europaeiske-noeglemarkeder,Berlingske,denmark,cultural,lifestyle,"elections,foreign_policy","lifestyle,arts",2,2
2024-06-18,Følg med direkte: Klimaskat går i vasken efter forhandlingskollaps,"Forhandlingerne om en ny CO2-afgift på skibsfart er kollapset på møde i London afholdt af FN's søfartsorganisation, IMO. Der bliver ikke nogen FN-aftale om en klimaskat på skibsfart i denne omgang. Det står klart, efter at forhandlingerne i London er brudt sammen. Dagen igennem har FN's søfartsorganisation, IMO, ellers holdt et møde i London for at forhandle en ny CO2-afgift på skibsfart. 176 lande har her været samlet med det formål om at indføre en klimaafgift fra 2029. Men det er ikke lykkedes. Hvis ellers man var kommet i mål med at opstille en række krav, ville det ramme alle lande - også dem, der er imod aftalen. USA’s præsident, Donald Trump, har for eksempel truet lande med økonomisk hævn, hvis de stemmer ja. Følg med her i livebloggen.",https://www.dr.dk/nyheder/viden/klima/foelg-med-direkte-verden-kan-faa-sin-allerfoerste-globale-klimaskat,DR,denmark,political,elections,"elections,economy",arts,2,1
2024-06-18,"Engang var han kendt som 'party prince', men nu slutter festen for Andrew: Få historien her","Britiske prins Andrew mister sin prinse-titel, sin royale residens og kommer til at gå under navnet Andrew Mountbatten Windsor. Det var ikke nok, at Andrew Mountbatten Windsor - tidligere prins Andrew - opgav sine titler som Duke of York. Det britiske kongehus har også frataget hans prinsetitel. Det kommer ovenpå en lang årrække med beskyldninger og anklager mod Andrew Mountbatten Windsor om overgreb på Virginia Giuffre og hans forhold til den dømte sexforbryder Jeffrey Epstein. Anklagerne mod ham har fyldt meget i de seneste 15 år, og her ser vi tilbage på en del af de anklager, men også det liv, han havde, inden anklagerne og forholdet til Jeffrey Epstein begyndte. For han har ikke altid været den royale families sorte får. Andrew Mountbatten Windsor blev født den 19. februar 1960 på Buckingham Palace og er søn af dronning Elizabeth 2. og prins Philip. Han er nummer tre i en børneflok på fire. Han blev født, efter dronningen var tiltrådt som Storbritanniens monark, hvilket ikke var tilfældet for hans storebror kong Charles og storesøster prinsesse Anne. Som ung gik han på den samme kostskole i Scotland, som hans far prins Philip og storebror havde gået på. I 1979 begyndte Andrew Mountbatten Windsor i den kongelige engelske flåde - Royal Navy, hvor han blev udlært som flådeofficer og helikopterpilot. De evner bragte han i spil, da han i 1982 deltog i Falklandskrigen mellem Argentina og Storbritannien som co-pilot på en Sea King-helikopter. Den indsats fik han og de andre soldater, der havde deltaget i krigen, senere en medalje for. Den 2. april 1982 invaderede Argentina Falklandsøerne for at erobre dem tilbage fra Storbritannien, der havde erklæret dem britiske i 1833. Den tidligere britiske premierminister Margaret Thatcher sendte en større flåde- og amfibiestyrke mod øerne, og indtil briterne nåede frem den 25. april, forhandlede landene intensivt med USA, Peru og FN som mæglere. Den 20. juni 1982 havde Storbritannien fuld kontrol over øerne. Cirka 649 argentiner",https://www.dr.dk/nyheder/udland/engang-var-han-kendt-som-party-prince-men-nu-slutter-festen-andrew-faa-historien-her,DR,denmark,political,governance,"governance,parties",arts,2,1
2024-06-13,Franculinos sene udligning redder FCM i intens topkamp,"AGF var på vej mod sejren i topbraget i Herning, men måtte se Superligaens topscorer udligne i slutfasen. AGF er fortsat to point foran FC Midtjylland i toppen af Superligatabellen, efter at de to hold spillede uafgjort i mandagens topbrag i Herning. 1-1 blev det i en kamp, der var mere intens end velspillet, og hvor de to hold kontrollerede en halvleg hver. På en regnvåd MCH Arena bragte Tobias Bech AGF foran før pausen, inden Franculino reddede aftenen for hjemmeholdet med sit 13. sæsonmål. Samme Franculino troede, han havde sikret sit hold sejren i overtiden, men målet blev annulleret for en snæver offside på holdkammeraten Kevin Mbabu. Dermed fastholder AGF førstepladsen i tabellen som belønning for en koncentreret og afklaret indsats, der var ni minutter fra at give en sejr. Det lykkedes i vid udstrækning AGF’erne at holde Superligaens mest scorende hold fra chancer. De snærende markeringer frustrerede tydeligvis hjemmeholdet, der høstede fire gule kort i de første 50 minutter til publikums store utilfredshed. Især første halvleg var præget af masser af stress og et væld af nærkampe på den våde bane. Det kneb mere med at spille sig frem til åbne målchancer. Midtjyderne ville have straffespark, da Dario Osorio tumlede omkuld i feltet i nærkamp med Gift Links. Den købte dommer Morten Krogh ikke, og som halvlegen skred frem, overtog AGF mere og mere styringen. Links tvang FCM-målmand Elias Olafsson til en god redning, inden Tobias Bech efter 35 minutter åbnede scoringen. Angriberen blev sendt afsted mod FCM-feltet i kapløb med to modstandere, tog et træk til venstre og hakkede kuglen i nettet med sin brandvarme venstrefod. FCM-træner Mike Tullberg var ikke tilfreds med tingenes tilstand og skiftede to mand i pausen, og hans hold fik bedre fat. Det meste foregik nu på AGF’s banehalvdel, men hjemmeholdet havde stadig svært ved at komme på skudhold. Der skulle en mindre tilfældighed til at fremtvinge udligningen. Efter et opspil i venstre side og et fladt indlæg fra ",https://jyllands-posten.dk/sport/fodbold/ECE18701849/franculinos-sene-udligning-redder-fcm-i-intens-topkamp/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,unclassified,,,,0,0
2024-06-09,Anklaget for lovbrud: Nyborgs borgmester har været på pinebænken i snart halvandet år,"Kenneth Muhs (V) har en mulig tilsynssag hængende over sit hoved. Men efter 18 måneder er Ankestyrelsen stadig ikke gået i gang med sagsbehandlingen, og det møder kritik fra flere sider. 8. maj 2024 er nok ikke en dato, som Nyborgs borgmester, Kenneth Muhs (V), ser tilbage på med et smil på læben. Den dag blev han nemlig et journalnummer i Ankestyrelsen. Tre partier i byrådet - Socialdemokratiet, SF og Konservative - havde kort forinden besluttet, at det nu skulle undersøges nærmere, om Venstre-borgmesteren havde tilsidesat sin oplysningspligt over for resten af byrådet, og måske endda brudt loven, ved at tie om alvorlige problemer i Nyborg Kommunes socialafdeling, som han fik kendskab til på et møde med kommunens borgerrådgiver. En ganske alvorlig sag, som trak overskrifter. Men også en sag, der - næsten halvandet år senere - stadig ikke er afgjort. Faktisk har den ikke engang fået tildelt en konkret sagsbehandler, oplyser Ankestyrelsen i en mail til DR. Og det vækker harme i borgmesterens eget parti. - Det er en helt urimelig situation, som har menneskelige omkostninger for borgmesteren. Han er udsat for et stort pres, fastslår gruppeformand Kaj Refslund (V). - Og så kaster usikkerheden også skygger ind over vores parti. Det er slet ikke i orden, siger Kaj Refslund. Han forklarer, at han som gruppeformand udtaler på vegne af Venstre, da hovedpersonen ikke skal kommentere på sin egen sag. Nyborg-sagen begynder i december 2023 med en ekstern rapport, som blandt andet afslører lovbrud i sagsbehandlingen i børne- og familieafdelingen. F.eks er der ikke gennemført lovpligtige børnesamtaler i mere end halvdelen af 379 børnesager og i en fjerdedel af sagerne mangler den lovpligtige partshøring. I perioden januar 2024 til maj 2024 afleverer Nyborg Kommune fire redegørelser til Social- og Boligministeriet om kommunens praksis. I september 2024 skriver Social- og Boligministeriet, at ministeriet ""finder de forhold, som er beskrevet i Nyborg Kommunes redegørelser, yderst kri",https://www.dr.dk/nyheder/politik/kommunalvalg/anklaget-lovbrud-nyborgs-borgmester-har-vaeret-paa-pinebaenken-i-snart-halvandet-aar,DR,denmark,political,governance,"governance,parties",arts,2,1
2024-06-07,Velkommen til Overskudskvinder,"3. november 2025 Der er masser af snak om alt det, kvinder skal, og alt det, kvinder er blevet gjort til ofre for. Men hvor går man hen, hvis man selv vil tage magten og skabe mere overskud i sit liv – både på arbejdspladsen og i privatlivet? Du kan starte her, når Marchen og Nina tager hul på 10 råd til mere lighed og frihed. Herfra håber vi, at du vil lytte lige i den rækkefølge, du har lyst til. Velkommen til Overskudskvinder. Værter: Jyllands-Postens chefredaktør, Marchen Neel Gjertsen, og professor i nationaløkonomi Nina Smith Tilrettelæggelse og produktion: Pernille Skytte Musik: Asbjørn Kjærgaard-Pedersen Redaktør: Jacob Grosen Foto: Kasper Løftgaard Læs mere på jp.dk/overskudskvinder. Kom med til liveoptagelse af Overskudskvinder d. 25. november. Find Nina Smith og Anne-Mette Barfods bog ”Overskudskvinder – økonomernes vej til det frie og lige liv” her.",https://jyllands-posten.dk/podcast/overskudskvinder/ECE18692843/velkommen-til-overskudskvinder/?fp-exp=60810002&fp-alg=608100021,Jyllands-Posten,denmark,cultural,arts,economy,arts,1,1
2024-06-06,Storebror Nartey er Riemers kanin i hatten,"Nikolas Nartey er for første i karrieren udtaget til landsholdet, der tæller 24 spillere i denne omgang. Der kom en Nartey på det danske landshold for første gang. Men det blev storebror Nikolas Nartey fra VfB Stuttgart og ikke lillebror Noah Nartey fra Brøndby, som klemte sig ind i Brian Riemers trup. Nikolas Nartey har for alvor vist sig frem i Bundesligaen i denne sæson for Stuttgart og kan dække den venstre back, hvor Joakim Mæhle er fraværende på grund af skade. 25-årige Nartey har indtil videre spillet 11 kampe i sæsonen for Stuttgart på tværs af turneringer. Riemer har udtaget 24 spillere til de afgørende VM-kvalifikationskampe mod Belarus og Skotland. - Der har været skavanker og skader, der skulle styr på, så jeg har været bredt ude, siger Riemer på pressemødet. - Jeg udtager 24 spillere, fordi der venter to vidt forskellige opgaver, så derfor har jeg brug for at have en ekstra mand med. Kasper Dolberg, der kun har været med i en af Danmarks fire VM-kvalifikationskampe, er også utilgængelig til de afgørende kampe i kvalifikationsgruppen. Til gengæld er forsvarsstjernen Andreas Christensen udtaget, selv om han har været skadet siden den seneste landsholdssamling. Ifølge FC Barcelona er Andreas Christensen i tydelig bedring, og derfor håber Riemer også, at han møder op i landsholdslejren på mandag i Helsingør. Her dukker også Rasmus Nissen Kristensen op, efter at backen missede de seneste landskampe med en skade. På midtbanen har Brian Riemer fundet plads til en formstærk Philip Billing, der har været en dominerende faktor for FC Midtjylland siden sit skifte til superligaklubben. 29-årige Billing har spillet fem landskampe, men den seneste daterer sig til marts 2023, da Danmark kollapsede i Kasakhstan. Siden den seneste landskampstermin i begyndelsen af oktober har også Rasmus Højlund og Joachim Andersen misset flere kampe på grund af små skader, men begge er på højkant igen og klar til at jagte succes i landsholdsregi. I front er der til gengæld ikke blevet ",https://www.berlingske.dk/sport/storebror-nartey-er-riemers-kanin-i-hatten,Berlingske,denmark,political,elections,"elections,defense",arts,2,1
2024-06-05,En torturvideo skaber rystelser i Israel – på mere end én måde,"En skandale om påståede overgreb mod palæstinensiske fanger har i en ny bizar drejning sendt militærets topjurist bag tremmer og givet Israels højrefløj ny ammunition. ISTANBUL Den palæstinensiske fange ligger fladt ned på gulvet i en celle, da han bliver hevet op af maskerede israelske soldater. De skubber ham over i et hjørne, hvor soldaterne slutter ring om ham og med hævede kampskjolde forhindrer et overvågningskamera i at filme, hvad der præcist foregår. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/international/ECE18701084/en-torturvideo-skaber-rystelser-i-israel-paa-mere-end-en-maade/,Jyllands-Posten,denmark,cultural,arts,,arts,0,2
2024-06-05,Knivstikkeri i Storbritannien,"To personer er i livsfare i Storbritannien, efter et knivstikkeri i et tog i det østlige Storbritannien i aftes. Vi opdaterer dig om det seneste nye om sagen her i bloggen.",https://www.dr.dk/nyheder/udland/knivstikkeri-i-storbritannien,DR,denmark,unclassified,,,,0,0
2024-06-02,Ny regering i Tjekkiet vil mindske støtten til Ukraine og modarbejde EU’s Green Deal,"Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. Blot en måned efter parlamentsvalget i Tjekkiet har valgvinderen Andrej Babis og hans højrepopulistiske parti, ANO, dannet en regering. Babis’ allierede de næste fire år er det højrenationalistiske, indvandrerkritiske Frihed og Direkte Demokrati (SPD) og det ligeledes højreorienterede Motoristerne, der blev grundlagt som en protestbevægelse mod EU’s klimapolitik og for at forbedre bilisters vilkår. Mandag underskrev de tre partier en regeringsaftale i det tjekkiske parlament. Der er med højrefløjstrekløveret lagt i ovnen til en ny tjekkisk regering, som vil være skeptisk indstillet… Allerede abonnent?",https://www.information.dk/udland/2025/11/ny-regering-tjekkiet-mindske-stoetten-ukraine-modarbejde-eus-green-deal,Information,denmark,political,elections,"elections,governance,parties,foreign_policy,climate_policy","arts,work_culture",7,2
2024-05-29,78-årige John har lige vundet sit fjerde VM i styrkeløft: 'Hvem vil ikke gerne være verdensmester',"En verdensrekord og endnu en VM-titel er ikke nok for John Terragni. På trods af den fremskredne alder træner han fem gange om ugen. Man skulle ikke tro, at den nykårede verdensmester i styrkeløft John Terragni er 78 år. Som han står der en helt almindelig formiddag i træningscentret på sportshøjskolen i Aalborg, ligner han en levende actionfigur med pandebånd om sin grå manke og hvid talkum på hænderne. I oktober blev John Terragni fra Gravlev ved Rebild verdensmester i sin vægt- og aldersklasse i klassisk trekamp i Sydafrika. En disciplin, som indebærer bænkpres, dødløft og squat. Det er fjerde gang, nordjyden vinder VM i klassisk trekamp. I år kom sejren i hus med blandt andet 115 kilo på vægtstangen i bænkpres. I forvejen har han verdensrekorden på 120 kilo. Pensionisten, der tidligere har fået en ny hofte, træner fem gange ugentligt og fortæller, at det er nemt at holde gejsten oppe. - Børnene er flyttet hjemmefra, så det er blevet lidt en vane for mig at komme afsted. Jeg vil også gerne herop at snakke med de andre i træningscentret. Der findes to konkurrencetyper i styrkeløft. Den ene kaldes trekamp og består af disciplinerne ”squat” (benbøjning), ”bænkpres” (liggestem) og dødløft (løft fra gulvet). Vinderen er den, som løfter mest totalt set i de tre discipliner. Den anden konkurrencetype er enkeltdisciplinen bænkpres, hvor der, som navnet antyder, kun konkurreres i bænkpres. Kilde: Dansk Styrkeløft Forbund Hvem vil ikke gerne være verdensmester? John Terragni har en baggrund som keramiker og lektor i engelsk, og det var altså først, da han for syv-otte år siden stoppede med at arbejde, at han blev bidt af styrkeløft og ikke mindst de internationale konkurrencer. - Hvem vil ikke gerne være verdensmester, siger den 78-årige med et grin og fortsætter. - Jeg ville gerne have været verdensmester som keramiker og som lektor, men det kunne ikke lade sig gøre. Det kunne det til gengæld med styrkeløft. Det stopper dog ikke her. John Terragni har allerede planlagt, a",https://www.dr.dk/nyheder/indland/78-aarige-john-har-lige-vundet-sit-fjerde-vm-i-styrkeloeft-hvem-vil-ikke-gerne-vaere-verdensmester,DR,denmark,cultural,sports,foreign_policy,"sports,work_culture",1,2
2024-05-26,"Inger Støjberg taler om skolelukninger foran en skole, der overhovedet ikke er truet","En valgvideo fra partiformanden skaber forundring og bekymring i hendes eget lokalområde. »Rystende dårlig journalistisk fortolkning,« svarer Støjberg. Læs her, og bedøm selv. Inger Støjberg bruger en lille nordjysk skole i sin kamp mod at nedlægge skoler i landsbyerne. Nu viser det sig, at den specifikke skole på ingen måde er truet af lukning. Tværtimod. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/politik/ECE18695308/inger-stoejberg-taler-om-skolelukninger-foran-en-skole-der-overhovedet-ikke-er-truet/,Jyllands-Posten,denmark,political,elections,"elections,parties",arts,3,1
2024-05-26,"At tale om sorg kræver mere end at sige, at vi skal tale om det","Vi gentager ofte, at vi skal tale om sorgen – men uden at vise hvordan bliver ordene til en stille form for tavshed. Dette er et debatindlæg: Indlægget er udtryk for skribentens holdning. Alle holdninger, som kan udtrykkes inden for straffelovens og presseetikkens rammer, er velkomne, og du kan også sende os din mening her. For 10 år siden, efter et oplæg, jeg holdt på en konference, kom en bedstefar hen til mig. Han fortalte, hvordan familien havde valgt ikke at tale med hans barnebarn om tabet af barnets far. Han sagde det med varme i stemmen. Tavsheden var, mente han, den mest nænsomme måde at skærme barnet på. Måske endda en måde at lade smerten glide væk. Hans fortælling… Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/debat/breve/ECE18688415/at-tale-om-sorg-kraever-mere-end-at-sige-at-vi-skal-tale-om-det/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,political,elections,elections,arts,3,1
2024-05-23,Læger i Sudan: Børn i El Fasher var tvunget til at spise dyrefoder og kompost,"Mange er drevet på flugt, efter oprørere har indtaget byen El Fasher i Darfur. Der er kommet grusomme beretninger om massedrab og etnisk udrensning, efter oprørsgruppen Rapid Support Forces (RSF) i søndags indtog byen El Fasher i borgerkrigsramte Sudan. Læger uden Grænsers børnelæge Giulia Chiopris befinder sig i Tawila, som ligger 60 kilometer fra El-Fasher. - Efter El-Fashers fald har vi set et stort antal sårede civile. Derfor har vi sat en sundhedsklinik op ved indgangen til Tawila, hvor vi tager imod patienterne og henviser de mest kritiske til andre steder, siger hun i en lydoptagelse, som hun har sendt hjem til nødhjælpsorganisationen. Alle børn bliver screenet for underernæring. I går var 100 procent af dem enten moderat eller svært underernærede, fortæller hun. El Fasher har været belejret af oprørerne fra RSF siden april 2024. I den periode har byen været under voldsom beskydning, og folk har levet under kummerlige vilkår. Alligevel var der op mod en kvart million indbyggere tilbage i El Fasher, da oprørerne indtog byen, og lige nu er deres skæbne uvis. Giulia Chiopris fortæller, at hendes klinik på det seneste har taget imod flere grupper af søskende, som har mistet alle deres andre familiemedlemmer i El Fasher. - Deres fortællinger er mere eller mindre de samme. De er ofre for tortur og skud på vejen, de forsøger at rejse om natten, siger børnelægen. - I El Fasher var de tvunget til at spise dyrefoder og kompost, hvilket giver svære maveproblemer, særligt for børn. Børnene er generelt udmattede og ved dårligt helbred, når de når hospitalet i Tawali. - Mange kræver operationer, og vores kirurgiske team arbejder hele tiden, siger Giulia Chiopris. Krigen i Sudan kaldes verdens største humanitære katastrofe. Næsten ti millioner mennesker er drevet på flugt, og hele 30 millioner mennesker har brug for hjælp",https://www.dr.dk/nyheder/udland/laeger-i-sudan-boern-i-el-fasher-var-tvunget-til-spise-dyrefoder-og-kompost,DR,denmark,cultural,arts,,"arts,work_culture",0,2
2024-05-18,Trods nye mål viser klimaets kongetal kun lille ændring,"Der skal meget mere til at holde verden på en nogenlunde sikker klimakurs, men det er muligt, lyder det i årets vigtigste klimarapport. For 10 år siden gav verdens lande hinanden et historisk håndtryk. Verdens lande vil begrænse den globale opvarmning til 1,5 grader og skære kraftigt ned på udledningerne af drivhusgasser. Men selvom det mål nu flimrer og trusler om et totalt kollaps af den natur, vi er dybt afhængige af, banker på døren, ja så gør verdens lande ikke det nødvendige. En ny FN-rapport, Emissions Gap 2025, viser, at vi lige nu har kurs mod en global temperaturstigning på 2,5 grader i forhold til verden før industrialiseringen. En stigning, der vil give mange flere dødelige hedebølger, oversvømmelser og storme. Som vil ødelægge landbrug, infrastruktur og byer og gøre store områder ubeboelige. Og - ikke mindst - voldsomt øge risikoen for uoprettelige kollaps af natursystemer med store konsekvenser til følge. Der har ellers lige været deadline for nye klimamål, som landene under FN's Parisaftale skal indlevere hvert femte år for at sikre, at verden faktisk holder kursen mod 1,5 grader. Men langt de fleste lande har ikke afleveret endnu. Heller ikke EU, som dog ventes at lande et mål i aften. Målene fra de cirka 60 lande, der indtil videre har indleveret, vil ifølge FN reducere udledningerne med 10 procent inden 2035. Dét er ikke nok. Langt fra. I hvert fald rykker de ikke ret meget på barometeret. Det fortæller Anne Olhoff, der er konstitueret direktør for UNEP Copenhagen Climate Center og som har været hovedansvarlig for Emissions Gap-rapporten, der udkommer årligt, i 14 år. - Konsekvenserne er, at vi ser ind i en fremtid, hvor der kommer flere og mere voldsomme klimapåvirkninger. Og basalt set bliver vi bare ved med at sparke byrden foran os. Verden skal reducere drivhusgasserne med 55 procent inden 2035, hvis vi skal kunne nå 1,5 graders målet, ifølge årets Emissions Gap-rapport. Men på global plan har vi endnu ikke toppet udledningerne. Faktisk steg mæ",https://www.dr.dk/nyheder/viden/klima/trods-nye-maal-viser-klimaets-kongetal-kun-lille-aendring,DR,denmark,political,foreign_policy,"foreign_policy,climate_policy",arts,2,1
2024-05-17,Om Information,"A/S Information er et aktieselskab, der har til formål at udgive Dagbladet Information uafhængigt af partipolitiske og økonomiske særinteresser Informations ejere er flere end 4500 aktionærer, der var med til at sikre Informations overlevelse ved omlægning til aktieselskab i 1990. Aktionærer med mere end 5 pct. af aktiekapitalen er: Information udbetaler ikke udbytte, og indtægter investeres i avisen. Læs Informations seneste årsrapport Læs Informations vedtægter Informations ledelse udgøres af: Ansvarshavende chefredaktør Rune Lykkeberg (email) Journalistisk chefredaktør Anton Geist (email) Adm. Direktør Stine Carsten Kendal (email) Vicedirektør Rasmus Øhlenschlæger Madsen (email) Valgt af generalforsamlingen: Valgt af medarbejderne: Informations regnskabsår er kalenderår. Den årlige generalforsamling afholdes senest fem måneder efter regnskabsårets afslutning. Indkaldelse til den seneste generalforsamling kan læses her. Dagbladet InformationStore Kongensgade 40C1264 København Telefon: 3369 6000 Mandag-fredag: 09.00-15.30Lørdag: 07.00-12.00 Telefon: 3369 6060Kontaktformular Simon FanconyKommerciel direktør (email) Maja Hechmann FindArrangementschef (email) Annoncebookinginformation@frontmedia.dk Julie Lykke SørensenChef for data, it og udvikling (email) Ammara GhulamØkonomidirektør (email) Jacob PrechtIT ansvarlig (email) Anne Kirstine OatesPresse- og marketingkoordinator (email) Informations Forlag hjemmeside Information ser samarbejde som en af flere veje til styrket indhold og udbredelse. Vi indgår samarbejder med medier, organisationer eller andre eksterne partnere, der kan hjælpe os med at nå disse mål. Læs mere om projekter med ekstern finansiering her Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. Dagbladet Information forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indhold med henblik på tekst- og datamining, jf. ophavsretslovens § 11b og DSM-direktivets artikel 4. Læs mere ",https://www.information.dk/om-information,Information,denmark,political,elections,"elections,parties,foreign_policy,economy","arts,work_culture",5,2
2024-05-14,Så er der regnet på det: Her er Trump-effekten på klodens temperatur,"Der er både godt og dårligt nyt i ny rapport om verdens udledning af drivhusgasser. USA med Donald Trump i spidsen har for længe siden bebudet, at USA forlader den globale klimaftale fra Paris – en aftale, der skulle begrænse den globale temperaturstigning. Nu har FN regnet på, hvad USA’s farvel til Paris-aftalen betyder for temperaturen på kloden. Samtidig kommer FN dog også med en overraskende konklusion om, hvordan klodens temperatur nu ser ud til at udvikle sig. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/indland/ECE18700836/saa-er-der-regnet-paa-det-her-er-trumpeffekten-paa-klodens-temperatur/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,cultural,arts,,arts,0,1
